,pc1,pc2
82,-6.580626309876306,-4.745260121322291
83,-7.5630909653370315,1.9613549704928641
84,-6.136979094269237,2.7100622947898647
85,-7.8102661229730685,0.7344245492094476
86,-6.4967001386942655,-4.652838797148393
87,-5.950619275868878,-5.193020295545092
88,-7.16312430394786,0.6832046299067291
89,11.946712425562902,-1.224627249306506
90,-6.793439999507137,2.663791699086948
91,-4.729144240914766,4.574740087953616
92,-4.912580824092687,4.1678660709377535
93,-5.142394884144037,-4.585970878553335
94,-6.363582558953292,-3.4347829519441597
95,-6.478392270746499,-4.342073925423343
96,-0.9122807779145312,6.630859118636933
97,-7.228084364365709,-0.15653553994925037
98,-6.869414680763659,1.3623896783944254
99,-5.32739034712358,-0.23383640279790938
100,-6.708573111851817,2.0590369635006933
101,-6.144122934900235,-2.366265885206585
102,-7.971921970399763,1.3462203893379538
103,-2.648048891424512,5.42909309833169
104,-3.460683070077208,4.600325672977186
105,-7.068812712736216,-3.851547355253395
106,-2.227964380037188,5.126132080415511
107,12.106716412472078,-1.018375585876051
108,-6.0605483404386895,1.4156255809949678
109,12.077549264107352,-2.0707820492463376
110,-7.2277458820168015,-1.0665504280211164
111,-6.815210746257425,-0.20070283251770626
112,-6.343340733083361,-3.6112469691251845
113,-6.762792823480357,1.68162538518165
114,-6.195314503159089,1.1018751810819014
115,-0.8507797381891896,6.694464445095931
116,-4.205695953699188,4.975401668564807
117,-6.671355586780495,-3.521504488443797
118,-2.751292166898951,5.102199033575463
119,-6.674031521108546,1.8009486157905898
120,-6.945099511026709,0.12408831886293993
121,-5.566861436199914,-2.9922508252371074
122,-5.44844084208925,2.6005120971395352
123,-2.2401618609057485,5.46214591489985
124,-6.3924770303372425,-3.289994411644932
125,-7.845623055134889,0.9253397997091273
126,-4.543559069763646,-0.8432568106298661
127,-3.788464726850165,4.401158098796898
128,-7.001055746483945,-2.9394968491604
129,-1.9955638706495573,5.785991206340315
130,-6.90186880840832,1.7840763114995644
131,-6.272135904439106,-3.3483681269008754
132,-2.789244323295729,5.006115928027935
133,-2.8005197047489747,4.8669982992975935
134,-6.650388851489689,-4.392381364724848
135,11.451327280756658,-1.8780811256670944
136,11.83495319501796,-1.399701816020469
137,-6.506193056268425,-2.788533226724026
138,-5.292724023193481,-1.4737234348181225
139,-7.268604304661834,1.5672051180227542
140,-5.603499868251087,-3.1132909607981714
141,-6.270451218875896,-2.8154833295521033
142,-6.2620711969134,-4.785266961661179
143,-3.6079077044943513,4.582397746142082
144,-6.523712843451474,-3.476228001156
145,-6.096597688285304,-4.933142306252482
146,-6.610792562543963,-0.17108763189661635
147,-5.969271637047419,-1.2244203354174688
148,-6.2056686434661374,-3.27473803932837
149,-7.058190955646482,1.3825790775373934
150,-7.17464201262232,1.0233619666277347
151,-5.582868550193772,-5.228441690151756
152,-6.486832809845125,-1.3223709717247096
153,-6.663147884131502,-2.351245219991998
154,-6.256543450409193,-3.273503128832144
155,-2.4251733505009447,4.944573917725495
156,12.03198435894894,-0.8676890627252974
157,-3.469995467183304,4.078663113148566
158,-6.346393029519084,-2.8270665195783438
159,-2.297603013734925,5.690749671403342
160,-5.07902588530865,3.6086206976158617
161,-5.9678756792742735,2.9813414140496173
162,-6.634192555226258,-1.8589195790081061
163,-3.865488310149396,4.414079802814985
164,-6.862864268907284,1.4990514068163705
165,-1.3522050921341628,5.763360645066429
166,-7.509829854377327,-2.4416477389712714
167,12.066904920418477,-0.7427489919271985
168,13.0397620796188,-1.4391233890484139
169,-5.764732127406511,0.6786613785584076
170,11.677511850838602,-1.5952744831077392
171,-7.142224484004185,-1.4015763449862586
172,12.039605198742331,-1.3139554984710988
173,-0.21576045624546766,7.0000810571842536
174,12.51547327886273,-1.0187261098431875
175,-5.95688959457636,-5.299561714675042
176,11.182395166435073,-1.9361572079256113
177,12.686530389629526,-0.03384422605090584
178,-6.662374702173528,-3.492105959883032
179,-4.628431153216596,3.7606023163812403
180,-6.190512635740525,-3.474364069300597
181,-6.554869890844705,-3.127215174172649
182,-6.671472005767801,-4.856521714050433
183,12.207539028502437,-1.0356454795987449
184,-6.485846827738619,-2.2755925306245475
185,-1.5361925125432125,5.375914030740683
186,-3.025710223378057,4.343802496744529
187,-6.707614958144282,-1.7933326888474228
188,-6.743485147593852,1.4572880189708397
189,-7.336060184696206,-0.43236313317300534
190,-6.59550410311111,1.5980866259496196
191,-7.13715890094592,0.742787509637052
192,-6.891643957765333,-2.538202913016414
193,-3.179080262160515,4.386508317757462
194,-3.354409158207302,4.319209083541419
195,-2.5239674714023232,4.9103751286786945
196,-6.335202540851193,-1.0434214664906485
197,-5.82422749781921,-4.6321406752653065
198,-6.476160589032242,-0.40571936865671804
199,-4.547743383028801,-2.5170299923600337
200,-5.236563874917003,2.961497037622598
201,12.004337087675111,-1.3467530022724121
202,-6.018530683849615,-3.1938280350405828
203,-6.7406803456369415,1.3593305167798166
204,-6.953307103313493,-0.2936958828821762
205,-6.199643792118516,-3.6395148338935934
206,-6.567587736183629,1.062616878719108
207,10.463467914716599,-2.246926701265575
208,11.98295113979379,-1.1991163622589531
209,-5.30683713194641,-3.7535773158077275
210,-7.492222763410917,-1.6521078390326591
211,-2.8861391991306755,0.5450634356974607
212,12.687680106613048,-0.9135751832759694
213,-6.5474196742846615,1.6037305167250087
214,11.448315471244426,-1.8470963686104944
215,-6.006298125082502,-1.3274707902160223
216,-8.063349015074438,-0.4494575558522702
217,-2.82867941157176,4.809873589896005
218,-0.8634111962874911,6.776043447066265
219,-7.156309220572136,2.1913587157921923
220,-4.643849804310013,4.378687547309415
221,-6.4932660063001375,2.2352317476040664
222,-7.528825944393412,-0.2467199014741536
223,-4.217065354966584,3.4864742426103503
224,-5.399076170418224,1.8144692787891636
225,-5.6327971566184285,2.6324951008642903
226,-6.3915755157283,-3.648501649097042
227,-6.051564191526466,1.9029260478314987
228,-0.8426212034461672,6.3609482082744435
229,-4.301959213495808,-0.8842275718985688
230,-6.30361464759441,-4.319516589964876
231,-6.506309549643875,-0.6568282964783996
232,-6.486336028445908,-0.03172726846459482
233,-4.9026549325118784,-1.981123404738749
234,-1.0934418448342964,6.20063746014343
235,-4.05633870462143,4.034217249295256
236,-5.952170861513223,-3.970233749839159
237,-5.046029496196057,-0.2909161785309284
238,-3.29196549284667,4.634066833596073
239,-6.644057635411669,2.8338359568090326
240,-6.137279008158748,-3.6308161097138045
241,-6.95650431840779,-0.11495364693354868
242,-4.221750280552035,3.703901219376973
243,-5.345777905959784,-3.454018679976137
244,-6.518515049888445,1.7595134716896326
245,-4.887390859310042,3.5096575450999437
246,12.282891806686969,-1.3469648504328422
247,-6.525355751520135,-3.5448845551832084
248,-6.584469163205734,-3.106981626962501
249,-6.746542524761546,-2.0667271501519737
250,-4.987013169127363,-2.918786655555945
251,12.763224516303628,-1.0646245144955715
252,-6.546508028244762,-3.6364064589347467
253,-3.6529479339395605,4.609611722769225
254,11.375961485021936,-1.6224391957482769
255,-5.155304605299701,-3.4637914139500205
256,12.935528708515841,-1.6686720164251494
257,-6.532822253000831,-2.779473738022406
258,-5.890520255892358,-3.5797299890949468
259,-6.610920668699258,-0.14720492016746986
260,-6.446977675759032,0.8144844008870197
261,-6.236682462823641,2.108289524394883
262,12.10380740409386,-1.180180262840153
263,-2.1064520018668,4.909137537275216
264,-6.328192839438958,-3.1201891026226707
265,-5.0737311964599625,2.6539321458242053
266,11.5533045856321,-1.7507063650005572
267,-6.447525762175509,2.0016677318181695
268,-5.556032916669093,-3.807340756356223
269,-1.9129694564247715,4.892719501855452
270,-4.233347240011612,-0.4255350043150875
271,-7.101797245650372,0.6779804062969856
272,-6.38158634095213,-0.539779327617113
273,-1.5900167636792981,5.653901218845653
274,-6.6628622302549525,-3.132406565000944
275,-7.200609794258376,-0.28126021370087545
276,-5.413138380946095,1.2518436246794684
277,-3.0311625617872258,4.68241568413693
278,-5.409740363707152,2.0608708092187076
279,-5.976302784880425,1.994634000384533
280,-2.6348551351058913,4.370905260496977
281,12.45703145447741,-1.0028719850257748
282,-6.3731163923515215,-0.07412717293838837
283,-3.652301828433033,3.6230807229291355
284,-6.066856010056572,-0.9982305311972528
285,-5.483646311504224,2.4455150912569246
286,-5.518911507379424,-5.12678305027861
287,12.10905746943869,-0.8698855363711884
288,-1.4913542383230072,5.514968298972653
289,-6.247899146306997,0.6367391965893463
290,-0.9873730592334096,6.388641005652798
291,-4.506498181581786,2.6491183414871258
292,-6.220583348065749,1.704152300067141
293,-5.931907381172508,0.3915283671279072
294,-6.676665590688779,-4.127171983348119
295,-5.980353691122674,-4.069835370675374
296,-6.197791922482522,1.3349512629944762
297,-5.674813291094858,-3.398846440929869
298,-5.293164815990427,-3.9022626418333908
299,12.053531916941653,-1.175849694445766
300,-5.509298234564838,-2.0987684205083275
301,-5.232134462489147,-4.08298920009792
302,-2.5825687699833875,5.242290105642313
303,-6.424756743331805,1.759259258979291
304,-5.8005941066265505,-4.198276848029851
305,-5.297123846132322,3.152493348685493
306,-4.551719505363843,-3.640954714257893
307,-4.946689985402179,-0.8842536540541346
308,-4.595813709606811,-3.0549095097243737
309,-2.818344006855909,4.7038519055265136
310,-6.301036126999437,-2.64089505794457
311,-6.017619150583595,-1.081942549600978
312,-6.890623849184682,-1.6128759023498556
313,-6.700534691604105,0.16237917089512183
314,-5.530835688697357,2.098374501765864
315,-6.00997040560266,-0.540518004992705
316,-6.106853301010954,-0.6898797011591354
317,-6.5296792437575375,-1.5508624563735074
318,-2.18248270640329,5.563852521045555
319,-6.013373917618475,-1.4808691918068366
320,-4.149485678631864,2.6402091582286182
321,11.569735229726971,-1.7894592702736254
322,12.361954033554037,-0.8891886865925582
323,-2.89857082392958,4.927468383055466
324,-2.4594474378624382,4.678543623893769
325,-6.444974801659892,0.2613389916308398
326,-2.6793286192906063,5.260969022389165
327,-4.944218569202954,2.56250076458983
328,-5.508762678340417,-3.323960202315403
329,11.311899563451666,-2.029911828277585
330,-6.836936901642524,-0.6027039736335592
331,-4.336972530579605,-2.751258608680714
332,-3.1615939679557106,3.977860986932932
333,-6.674849436535624,-3.225157664607576
334,-6.113147238615317,-1.4876302894985565
335,-5.099172198610332,-3.5714599908388633
336,-2.5120257874429313,5.136021121801523
337,-5.353965181965115,-0.5223254545551304
338,12.415490231454724,-1.567429398710656
339,-4.8700683328293914,-1.7984982219606986
340,12.578866856671675,-0.9902291150451866
341,-5.05963038891182,-3.703365641468053
342,-6.744779456025806,-3.043804655433167
343,11.240160246392625,-1.9971535559779352
344,-3.2783881882914434,4.938327130701163
345,-6.374911403230577,-2.563326753922303
346,13.68118476343898,-1.0534610642912374
347,-5.743912767992287,2.527781600853642
348,-2.804009864217588,4.310741394378751
349,-6.870803877782246,-0.739261904295509
350,-5.227688047933504,-3.0958528901794313
351,-6.28860702771748,-3.805259989075977
352,12.546818413370437,-1.9011099099976274
353,-6.372302026706274,-6.173705452439932
354,-7.091718464695598,-0.41297411855641486
355,-5.788106893624615,-3.6265572741014727
356,-6.890638172217393,-2.0653961215456325
357,-5.758175992135248,-3.054945184288954
358,-6.365911642358738,-1.1332451178585359
359,-5.750726792912791,-3.0414724661070838
360,-6.001882343784161,-3.914963843901333
361,-6.3042710289875385,2.2451235146251385
362,-4.450337364556299,2.0804430261654794
363,-2.961458027489741,4.060108516404182
364,-4.725580035244667,3.0448523069075675
365,11.966436858708915,-0.9842749876874064
366,-6.4167528975604355,-0.06925678783216614
367,-6.627648388713065,0.7670422166084937
368,-5.4293570286690755,0.8692933364078247
369,-1.8507700060821142,4.951641843925781
370,-2.695490581867743,4.709740673642562
371,12.758713090341434,-1.3731544177002863
372,-4.323699622195197,-3.977323045343786
373,-5.347172903224131,1.4340703788141136
374,-6.787517875675985,-0.742551012890296
375,-4.873240145797966,4.194018416430212
376,-6.086428435038818,-2.051259353974704
377,-5.779328478881917,1.5989862699144741
378,-5.0174282794728855,3.476124129355755
379,-4.586434022015771,1.8535923601931
380,-5.132175632038234,1.2041774479788077
381,-5.668456593997549,-1.676953271481157
382,11.698534045849554,-0.7613957860540723
383,-4.9831145756455175,3.308921300886843
384,-6.028729102493349,-0.8794992687749588
385,-4.566867744870229,-1.9997419017040268
386,-4.6905062785843965,-0.9049344173889768
387,12.129105314605143,-1.7175027180893567
388,-4.930487297337341,2.040975764194901
389,-5.58825507842709,1.466670473655247
390,-5.947820461111884,-3.118549570679687
391,-5.389926909405142,2.2515030844250132
392,-4.982605408708224,-4.830778437309988
393,-5.555204070530394,-5.194136548424651
394,-0.925163274067756,5.743117610821309
395,-6.3142782504060415,-2.1816062314024154
396,-3.2079242509052475,4.169682179646381
397,-6.795946797095954,-0.4646266405780924
398,11.954773987785469,-1.7032160387252193
399,-4.744373750175383,-4.489580934414255
400,-6.133133753369827,-4.129083164426725
401,-4.855393506281246,2.2791390997146554
402,-5.7223891954175725,0.0016807292906112477
403,-5.488915382610476,-5.119316439745205
404,-6.2319079028925985,-3.4227488218635314
405,-5.535653545495208,-3.226711996393744
406,-4.866978398969615,-4.795181284788795
407,-5.891614236058585,1.956721483580684
408,-4.391901998991731,3.7313361395316957
409,-6.004013840842563,-1.0467363907629375
410,-5.00927000152074,-5.515506578848998
411,-5.030698897590925,-3.4336475889051266
412,-6.6664422125501055,0.39563877799071256
413,-5.8836199888464975,1.8181290645182333
414,-4.949740695706979,2.5721480336857216
415,-4.3096139073108715,3.549501047543052
416,-6.388689872222763,0.42381905184128627
417,-5.198734452430053,-1.7024164579224677
418,-6.2368245285893344,1.5099467816177214
419,-5.983519773470529,-3.202649129644189
420,-6.003203201470981,-4.033642794396892
421,-3.475066733774705,3.240621910256548
422,-6.528877462362288,-1.1331152014581698
423,11.65590394560922,-0.7834766277180598
424,-6.853330170657595,0.12111803779693102
425,-4.9472650714656226,-2.9325542337649813
426,-6.053581096286751,-1.2175874258395274
427,-5.364733461133683,-1.2357456843377612
428,-6.236899993501603,-1.4281100377511915
429,-6.12206185028854,2.2656978857118553
430,-5.192201068670199,2.6328660737110257
431,-3.7126430238806525,4.1248962941695995
432,-5.351084430997266,-3.0446722729500246
433,-5.233064089746406,-2.8403264886978006
434,11.043647481505989,-1.8926843166828695
435,-6.625660983762547,-1.4052096579869031
436,11.711111689272599,-1.570089063130231
437,12.258430629822582,-1.7326773284081414
438,-6.488039806981091,-0.0905807981057751
439,-5.876510064733679,-4.012082155875072
440,-5.988909400030548,1.9834232090744548
441,-5.63611985163258,1.386826811892642
442,-5.261564538697476,-2.607687993256105
443,-6.41735518852966,0.8295389088472752
444,-3.4907856901651555,-1.077514556577764
445,13.0150413702289,-1.3458446915058693
446,-6.032081072230944,-2.2071592004787
447,-6.897052010099859,-0.6994291433866802
448,12.803902578135462,-0.4723773924711479
449,-6.769678237036529,0.5777100724774195
450,-4.884215986707146,-4.296949487790696
451,-5.1505616013391196,-4.6217762625664145
452,-5.350411469496763,-3.927830820022823
453,-4.2159251185590545,-2.0695050120306675
454,-5.526223480538487,-2.685682280006019
455,-5.668501718262253,0.483240244403
456,-4.447533921323363,-1.6524116188599614
457,-6.436037122531733,-1.3067739881056935
458,-5.414483586370804,-0.770937571339551
459,-5.196309838606696,-2.8605682637286587
460,-4.371883452180078,-3.1389814864348264
461,-6.748540661132642,1.7235476834024162
462,-4.890997610596878,-3.940442098251175
463,-4.501688729042251,3.3913947568871228
464,-4.098614461908114,3.269399891350168
465,-6.129355397464758,1.421475929610565
466,10.251885847552915,-2.0074835811919236
467,-5.828917479418915,-2.198472392969823
468,11.73491846028706,-1.2207549984819273
469,-5.012135972568075,1.7343340984373845
470,-5.421083496542923,1.8754852250272047
471,-3.4059941701790724,2.739338856826074
472,-4.88395263606763,-2.3597986028601783
473,-5.709062734742055,1.3751101836408204
474,-3.5703961255172167,3.193189252939463
475,-6.521162138563883,1.0176661435865522
476,-5.499382256656031,-4.277832640855186
477,-7.286031593746669,-0.7860523804449379
478,12.309264512390595,-1.0430162945616115
479,-5.508283316736477,-2.0708361473931074
480,-5.8831972908317764,-0.32301565717174313
481,-4.642594261592481,-0.5467606198378627
482,-6.108108465027721,1.2385532401254058
483,-6.350187641911986,-1.0131525703741702
484,12.55356904408972,-0.8875092484368465
485,-4.104509488491651,-1.2940207296657251
486,-4.2750951715103955,2.775998730338923
487,-4.256906008827706,-3.0910953909980723
488,12.450962471735382,-1.9321704257008907
489,-4.761857730390315,-3.933375957082351
490,-5.841466965384936,-2.1053203146389006
491,-5.5140573632547945,1.8333321072579583
492,-6.064144638171348,-0.8070281177660792
493,-5.509042596804186,-1.9338713853729448
494,12.349645937740657,-1.5504651175595159
495,-5.017122647352201,3.035200270836096
496,-4.927735773856439,-4.6036017492451835
497,-1.6395496742273739,4.587047583368657
498,-6.308161748830966,-0.206389803396542
499,-6.386054320150658,-0.8163064304172222
500,-0.7622972520661403,5.341458487030143
501,-5.919486859311677,-2.5569122775592947
502,-4.565775779017803,2.3674135052196355
503,-4.518999372524235,-1.9840872558007425
504,-7.107168899809463,0.731477396864743
505,-4.9398177544478985,-3.828515425894878
506,12.314731965200735,-0.8101351123548601
507,-5.2948969888256086,2.7949545315976088
508,-5.408088329308861,-3.342078010813385
509,-5.700712297236704,-0.010532798891814412
510,-5.537274631681675,-3.061654501314723
511,-4.691351302793493,2.9641798583186487
512,-5.1317321608191095,1.569479995163081
513,-5.3121234850318535,-4.147568718706537
514,-5.602243795924188,0.3420090563106207
515,-4.5255146727806235,-1.1209280664962196
516,-3.8696059255381914,2.8035132474369346
517,-3.2751238940638516,-1.6623778143588865
518,-6.199922201584977,1.1094022637731262
519,-5.7326082549465855,-2.6955521593631055
520,-4.3142243555462505,3.5707419177879856
521,-5.646348538929245,-3.5962645056712286
522,-4.966023804155725,2.403675401953947
523,-5.939191305020058,-0.10465228720559128
524,-5.602664921370908,1.1056748163112353
525,-4.921085482723793,-4.066667797168337
526,-5.662818080764535,1.8387244128484495
527,-5.27099456504633,1.3265045590635287
528,-2.616031273292719,4.258930252395721
529,-3.39589835789864,3.153945469227339
530,-5.4626156013524065,-4.192665359410114
531,-3.549797748825692,-1.386658330718282
532,-4.468244798455565,-1.1750689408323836
533,-1.266685963842167,5.627901620065379
534,-4.910358983061639,-0.9424280268033214
535,-6.254692494100967,0.5986895047827558
536,-4.977988404996246,-3.5292299537196823
537,-4.737823393234375,3.1460702688570743
538,12.35477882943064,-0.7941627216605487
539,-5.698792288705272,-1.0939776155248975
540,-5.663991690473136,-2.657975761407912
541,-5.032247652938091,-3.8306667606291493
542,11.992120771086618,-1.2990122863296194
543,-6.439946557602591,0.5578318766541925
544,-2.333920517987698,4.563897147271263
545,-5.926830316781823,-2.861776314965676
546,-4.304893005162121,3.1611990842895716
547,-5.8303034332641435,-1.6161556903830288
548,-4.449109877352512,3.041496923718324
549,-5.076899806801306,-0.8154443976451689
550,-6.5942169128933745,0.8739871502661591
551,-6.554494309585884,0.39696058276738044
552,-5.707334619155829,-3.095546955739617
553,10.719998236714101,-2.3712300598063822
554,-5.560601154690463,-3.0057520804426328
555,-6.350722194016185,-2.0092208948941197
556,-5.717382332114644,1.7978387107146663
557,-6.425192653148898,-1.073689609047307
558,-4.146534197079104,-2.8201712694726404
559,-5.857180144840175,0.3966136275710439
560,-4.882612806146811,2.4609483026170915
561,-4.7480041798033366,-3.259050077839728
562,-3.6360902814889307,3.5792054684186976
563,-3.8766928197329724,3.6944199748129374
564,-6.360621981536773,-2.116556124340626
565,-6.56571351038121,0.45927207115301016
566,-5.42824314610147,1.7578564199797304
567,-3.5814400933764707,3.9265060213865017
568,-0.7646386990456506,5.253975273439968
569,-2.6525534420061985,4.623919069281229
570,-4.484022312569665,-3.653349051385406
571,-0.7579096464102902,5.806497810693883
572,-5.733681538330163,-2.8798656087977363
573,-5.049954694304075,-4.070310353609203
574,-4.907999473279716,1.9727896335036703
575,-2.920996479271951,4.303682716394209
576,-1.1187369563525686,6.148782265078987
577,-4.994681607708901,-3.1700315523292018
578,-4.699925396276315,0.8844112731272648
579,12.420994277263327,-0.7781882076079748
580,-1.7247819945234484,4.892215534710304
581,-5.348165224354984,-2.8101955328249124
582,-6.0433240870923175,-0.8065245193645689
583,-5.471308272165635,-3.8212524604458027
584,-5.227189566428294,-5.254251674085317
585,-1.909553100001241,4.944770290573959
586,-5.847906456640585,-2.77502272930335
587,12.370012859352158,-1.4875489598798837
588,-2.7022505363576275,4.107745550879296
589,-4.560204182426181,2.2505544942781777
590,-3.433721550150431,3.696700209474689
591,-5.317970619423362,1.2715813577613477
592,-6.952271574520159,-1.2402390738388631
593,-5.136116494731057,-3.5476095671520356
594,-3.1825385755788265,3.8094225193377365
595,-4.98745618739215,1.5480487199796285
596,-6.028387570839552,-1.3270116669451517
597,-5.466538355680948,0.630003161352812
598,-4.931189810380058,-0.29874413040919423
599,-5.975907959364081,0.6809508182219048
600,-5.645691991923156,1.0271752335053934
601,-2.504957961975398,-0.034211641423110846
602,-5.392253094984024,0.7835584902938393
603,11.355201798054189,-1.7201327576450047
604,-4.656118910584285,0.23313625379377748
605,-5.660218602298306,0.9518848673706526
606,-2.1182267054531616,4.030616917992384
607,-6.615368275712557,0.1029634615476412
608,-2.5230181584323352,4.1558056822566725
609,-4.793172978212365,2.35548090465894
610,-5.884729680259079,-3.033048737577364
611,-5.033491656825994,2.8859857068510033
612,12.136766031465513,-2.023822357271038
613,-5.80485083630725,0.2916431937655645
614,-3.35503477247838,2.92995463259716
615,-0.10815614871815663,5.898067489838719
616,-5.547146157218239,-1.5772876191413099
617,-5.357012986242259,-2.929598418060901
618,-1.9637958370097268,4.62257993745786
619,-4.806607548150163,0.910298178263646
620,-5.420973368917971,1.079735123627476
621,-5.039880331117957,1.7717713752745343
622,-5.83310614167011,-0.7737940438494897
623,-3.7722856928089854,-2.239333967666773
624,-3.4882005650397634,-2.243413497412997
625,-5.519888131008631,1.387629843003085
626,-4.480640167326761,2.6034821031158355
627,-4.909161773761081,1.3245073039171542
628,-2.736523236504495,3.955136670202379
629,-2.125874191381309,4.3223639043178865
630,-5.307489833764133,1.0487204509576353
631,-4.187113270755075,-3.7206796945349265
632,-5.361947106989482,-3.532762364369198
633,-1.3728801762437755,5.097358517509072
634,-3.584521601257086,-2.5124550748380434
635,-5.4768871764206235,-1.004187364826431
636,-0.8477121914562428,5.206638181438896
637,-6.017854729326825,-2.8608320108841983
638,-5.024719710836025,-1.629145088988508
639,-4.64595440736548,1.2588727765412768
640,-5.321149731433403,-2.9799618236044108
641,-4.638511770240215,2.175451900097014
642,-4.788778077311569,2.270164801001836
643,-4.930622558012641,-2.392224224305459
644,12.176900973114012,-1.7483822433934406
645,-5.633685985597719,-3.747264928803837
646,-3.5477015397366474,3.3490682897367914
647,-4.514002207739261,0.2761677565536315
648,-4.191549199492457,-3.4298550266458245
649,-6.139559848315246,-0.273672903883944
650,-5.594391888875892,1.2308846085645835
651,-3.8617190560314625,3.2884533093551362
652,-5.775313684302567,-4.294837312636332
653,-4.649831937160065,-3.931621206515052
654,-4.109973957280794,3.7111790711833916
655,-0.8010780552984716,5.139485047793768
656,-4.515720765648021,-3.602734996154958
657,-3.983956297395984,3.0552732141190866
658,12.702609140651854,-1.1855168271531145
659,-4.804870779681482,2.91717990787671
660,-5.785031140420172,-0.9293122569830111
661,-6.066263770966423,0.5559463082827517
662,-3.8085108410681463,3.0053952905881363
663,-4.459645886056522,-3.4434509984026906
664,-4.623672032094935,-2.632896476931707
665,-3.7780472471430864,-3.3070027704230767
666,-3.863474678480903,3.1153943638397017
667,-1.8782839648981975,4.957259394065579
668,-3.4052531630125187,3.4668038879054155
669,-3.4570750668669143,3.4456863822310306
670,-5.043989504050676,-2.202322122689539
671,-3.8643184164677384,-1.626688440656954
672,-5.5245069177604265,1.3621538048512711
673,-4.733154099511908,1.7121799227375494
674,-0.4600208695618619,5.531792293510122
675,12.53213589674644,-0.5424360788014827
676,-5.401807010601592,-4.346247565421884
677,12.681329412053456,-0.9303650503405392
678,11.47889796427988,-2.180267022402885
679,-6.128873592036882,-0.648628576314989
680,-5.307147289536965,1.9216428662287715
681,-2.1162756694512446,4.393530678129952
682,-4.9151092165844315,-2.78244421817544
683,12.285011875066461,-0.29032296296070054
684,-4.730291454060532,-4.230346258047119
685,-4.160271932508396,-2.614135188421924
686,-5.431597407763439,-0.7640229669452496
687,-4.968074927628756,2.656036473401969
688,-5.569296711340878,-3.8340114414101976
689,-4.613299189860059,2.85991171222522
690,-5.7889672983647555,-0.04172553579438858
